Category	Size	ExpCount	Count	OddsRatio	Pvalue	PvalueAdj	Genes
GSE17721_POLYIC_VS_CPG_24H_BMDM_UP	191	0.50788	1	1.98205	0.399267	0.543226	GOT1
GSE17721_LPS_VS_CPG_16H_BMDM_UP	191	0.50788	1	1.98205	0.399267	0.543226	GOT1
GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDM_DN	191	0.50788	1	1.98205	0.399267	0.543226	NUDT11
GSE17721_0.5H_VS_8H_LPS_BMDM_DN	191	0.50788	1	1.98205	0.399267	0.543226	SOD2
GSE17721_0.5H_VS_8H_POLYIC_BMDM_UP	191	0.50788	1	1.98205	0.399267	0.543226	ACAT1
GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDM_DN	191	0.50788	1	1.98205	0.399267	0.543226	HSD17B12
GSE18148_CBFB_KO_VS_WT_TREG_DN	191	0.50788	1	1.98205	0.399267	0.543226	SDHA
GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_NAIVE_CD4_TCELL_UP	191	0.50788	1	1.98205	0.399267	0.543226	RNASE4
GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN	191	0.50788	1	1.98205	0.399267	0.543226	PPIC
GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN	191	0.50788	1	1.98205	0.399267	0.543226	DLD
GSE22886_IGA_VS_IGM_MEMORY_BCELL_DN	191	0.50788	1	1.98205	0.399267	0.543226	ESRRA
GSE22886_TH1_VS_TH2_48H_ACT_UP	191	0.50788	1	1.98205	0.399267	0.543226	CKB
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_DN	191	0.50788	1	1.98205	0.399267	0.543226	ATP1B1
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	191	0.50788	1	1.98205	0.399267	0.543226	TMEM106C
GSE25087_TREG_VS_TCONV_FETUS_UP	191	0.50788	1	1.98205	0.399267	0.543226	ATP1B1
GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	191	0.50788	1	1.98205	0.399267	0.543226	TP53INP2
GSE27786_LIN_NEG_VS_CD8_TCELL_DN	191	0.50788	1	1.98205	0.399267	0.543226	ATP1B1
GSE27786_LIN_NEG_VS_NKCELL_UP	191	0.50788	1	1.98205	0.399267	0.543226	CLYBL
GSE27786_BCELL_VS_ERYTHROBLAST_DN	191	0.50788	1	1.98205	0.399267	0.543226	OGDH
GSE27786_NKCELL_VS_NEUTROPHIL_UP	191	0.50788	1	1.98205	0.399267	0.543226	CKB
GSE30083_SP1_VS_SP4_THYMOCYTE_DN	191	0.50788	1	1.98205	0.399267	0.543226	SMPDL3A
GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_UP	191	0.50788	1	1.98205	0.399267	0.543226	ACADM
GSE32423_CTRL_VS_IL7_IL4_MEMORY_CD8_TCELL_DN	191	0.50788	1	1.98205	0.399267	0.543226	ACAT1
GSE339_CD4POS_VS_CD4CD8DN_DC_DN	191	0.50788	1	1.98205	0.399267	0.543226	UQCRC2
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_DN	191	0.50788	1	1.98205	0.399267	0.543226	FTH1
GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_UP	191	0.50788	1	1.98205	0.399267	0.543226	CRABP2
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP	191	0.50788	1	1.98205	0.399267	0.543226	KCNJ6
GSE3982_CTRL_VS_LPS_4H_MAC_UP	191	0.50788	1	1.98205	0.399267	0.543226	UQCRB
GSE3982_DC_VS_MAC_LPS_STIM_UP	191	0.50788	1	1.98205	0.399267	0.543226	ACACB
GSE3982_MAST_CELL_VS_DC_UP	191	0.50788	1	1.98205	0.399267	0.543226	ARHGEF6
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP	191	0.50788	1	1.98205	0.399267	0.543226	HADHB
GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP	191	0.50788	1	1.98205	0.399267	0.543226	LYN
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_DN	191	0.50788	1	1.98205	0.399267	0.543226	ZDHHC23
GSE7852_TREG_VS_TCONV_THYMUS_DN	191	0.50788	1	1.98205	0.399267	0.543226	PPP1R13B
GSE7852_LN_VS_THYMUS_TREG_UP	191	0.50788	1	1.98205	0.399267	0.543226	CKB
GSE7852_LN_VS_FAT_TREG_UP	191	0.50788	1	1.98205	0.399267	0.543226	SDHA
GSE7852_LN_VS_THYMUS_TCONV_UP	191	0.50788	1	1.98205	0.399267	0.543226	CKB
GSE8515_CTRL_VS_IL6_4H_STIM_MAC_UP	191	0.50788	1	1.98205	0.399267	0.543226	RPL9
GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_UP	191	0.50788	1	1.98205	0.399267	0.543226	IMMT
KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	GPR3
GSE10239_NAIVE_VS_MEMORY_CD8_TCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	NEDD8
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	ARHGEF6
GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	OGDH
GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	FTH1
GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN	192	0.510539	1	1.97163	0.400871	0.543226	ITGA5
GSE11924_TH2_VS_TH17_CD4_TCELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	PPIC
GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	SMPDL3A
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	CA9
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	RPL9
GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_UP	192	0.510539	1	1.97163	0.400871	0.543226	SHISA2
GSE13411_NAIVE_BCELL_VS_PLASMA_CELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	ARHGEF6
GSE13493_DP_VS_CD8POS_THYMOCYTE_UP	192	0.510539	1	1.97163	0.400871	0.543226	PRKRA
GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_UP	192	0.510539	1	1.97163	0.400871	0.543226	ACADM
GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_DN	192	0.510539	1	1.97163	0.400871	0.543226	TP53INP2
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_DN	192	0.510539	1	1.97163	0.400871	0.543226	IL32
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	192	0.510539	1	1.97163	0.400871	0.543226	PPP1R13B
GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	NACA
GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	SMPDL3A
GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	COQ9
GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	ZDHHC23
GSE17721_CTRL_VS_POLYIC_2H_BMDM_DN	192	0.510539	1	1.97163	0.400871	0.543226	CLYBL
GSE17721_CTRL_VS_POLYIC_4H_BMDM_DN	192	0.510539	1	1.97163	0.400871	0.543226	SFXN4
GSE17721_CTRL_VS_PAM3CSK4_24H_BMDM_UP	192	0.510539	1	1.97163	0.400871	0.543226	ESRRA
GSE17721_PAM3CSK4_VS_CPG_2H_BMDM_UP	192	0.510539	1	1.97163	0.400871	0.543226	FAM162A
GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDM_DN	192	0.510539	1	1.97163	0.400871	0.543226	ATP1B1
GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDM_UP	192	0.510539	1	1.97163	0.400871	0.543226	CPEB3
GSE17721_LPS_VS_PAM3CSK4_12H_BMDM_UP	192	0.510539	1	1.97163	0.400871	0.543226	STX4
GSE17721_LPS_VS_CPG_0.5H_BMDM_DN	192	0.510539	1	1.97163	0.400871	0.543226	PRCP
GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDM_UP	192	0.510539	1	1.97163	0.400871	0.543226	STX4
GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDM_UP	192	0.510539	1	1.97163	0.400871	0.543226	COQ3
GSE17721_0.5H_VS_4H_POLYIC_BMDM_UP	192	0.510539	1	1.97163	0.400871	0.543226	FAM162A
GSE17721_0.5H_VS_4H_POLYIC_BMDM_DN	192	0.510539	1	1.97163	0.400871	0.543226	CLYBL
GSE17721_0.5H_VS_4H_CPG_BMDM_DN	192	0.510539	1	1.97163	0.400871	0.543226	ITGA5
GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	RNASE4
GSE20366_TREG_VS_NAIVE_CD4_TCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	PPIC
GSE22886_CD8_VS_CD4_NAIVE_TCELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	HIGD1A
GSE22886_IGA_VS_IGM_MEMORY_BCELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	GSTK1
GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_DN	192	0.510539	1	1.97163	0.400871	0.543226	AIFM1
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_DN	192	0.510539	1	1.97163	0.400871	0.543226	KRTAP20-2
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP	192	0.510539	1	1.97163	0.400871	0.543226	GOT1
GSE27786_LSK_VS_ERYTHROBLAST_UP	192	0.510539	1	1.97163	0.400871	0.543226	SDHA
GSE27786_CD4_TCELL_VS_NKCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	RBM47
GSE27786_CD4_TCELL_VS_NEUTROPHIL_UP	192	0.510539	1	1.97163	0.400871	0.543226	FAM162A
GSE27786_CD8_TCELL_VS_NEUTROPHIL_DN	192	0.510539	1	1.97163	0.400871	0.543226	CA9
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	AIFM1
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP	192	0.510539	1	1.97163	0.400871	0.543226	CKB
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_DN	192	0.510539	1	1.97163	0.400871	0.543226	OGDH
GSE30083_SP2_VS_SP4_THYMOCYTE_DN	192	0.510539	1	1.97163	0.400871	0.543226	SMPDL3A
GSE30083_SP3_VS_SP4_THYMOCYTE_DN	192	0.510539	1	1.97163	0.400871	0.543226	SMPDL3A
GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	NDUFA4
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	SUCLA2
GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	HSD17B12
GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP	192	0.510539	1	1.97163	0.400871	0.543226	COQ9
GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN	192	0.510539	1	1.97163	0.400871	0.543226	ISCU
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP	192	0.510539	1	1.97163	0.400871	0.543226	ESRRA
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_UP	192	0.510539	1	1.97163	0.400871	0.543226	ACACB
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_DN	192	0.510539	1	1.97163	0.400871	0.543226	B4GALT2
GSE3982_MAC_VS_NEUTROPHIL_LPS_STIM_UP	192	0.510539	1	1.97163	0.400871	0.543226	UQCRB
GSE3982_EOSINOPHIL_VS_TH1_UP	192	0.510539	1	1.97163	0.400871	0.543226	WIPI1
GSE3982_DC_VS_MAC_DN	192	0.510539	1	1.97163	0.400871	0.543226	NXPH4
GSE3982_DC_VS_BASOPHIL_UP	192	0.510539	1	1.97163	0.400871	0.543226	OGDH
GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	DLAT
GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_UP	192	0.510539	1	1.97163	0.400871	0.543226	COMTD1
GSE8515_CTRL_VS_IL1_4H_STIM_MAC_UP	192	0.510539	1	1.97163	0.400871	0.543226	ARHGEF6
GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN	192	0.510539	1	1.97163	0.400871	0.543226	SOD2
GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP	192	0.510539	1	1.97163	0.400871	0.543226	HNRNPR
GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_UP	193	0.513198	1	1.96132	0.402471	0.543226	ISCU
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	IFI44L
GSE12366_GC_VS_NAIVE_BCELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	ARHGAP27
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	HNRNPR
GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	GSTM1
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	193	0.513198	1	1.96132	0.402471	0.543226	IFI44L
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	193	0.513198	1	1.96132	0.402471	0.543226	COX7A2
GSE17721_CTRL_VS_PAM3CSK4_8H_BMDM_DN	193	0.513198	1	1.96132	0.402471	0.543226	SOD2
GSE17721_CTRL_VS_PAM3CSK4_12H_BMDM_DN	193	0.513198	1	1.96132	0.402471	0.543226	SOD2
GSE17721_CTRL_VS_CPG_0.5H_BMDM_UP	193	0.513198	1	1.96132	0.402471	0.543226	UQCRB
GSE17721_LPS_VS_POLYIC_8H_BMDM_DN	193	0.513198	1	1.96132	0.402471	0.543226	ACADM
GSE17721_POLYIC_VS_CPG_0.5H_BMDM_UP	193	0.513198	1	1.96132	0.402471	0.543226	SHISA2
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDM_DN	193	0.513198	1	1.96132	0.402471	0.543226	GSTK1
GSE17721_LPS_VS_CPG_12H_BMDM_DN	193	0.513198	1	1.96132	0.402471	0.543226	AIFM1
GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDM_UP	193	0.513198	1	1.96132	0.402471	0.543226	RNF14
GSE17721_0.5H_VS_24H_POLYIC_BMDM_DN	193	0.513198	1	1.96132	0.402471	0.543226	RBM47
GSE17721_0.5H_VS_12H_CPG_BMDM_DN	193	0.513198	1	1.96132	0.402471	0.543226	PPIC
GSE17721_0.5H_VS_4H_CPG_BMDM_UP	193	0.513198	1	1.96132	0.402471	0.543226	PRCP
GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDM_UP	193	0.513198	1	1.96132	0.402471	0.543226	ACO2
GSE20715_0H_VS_24H_OZONE_LUNG_UP	193	0.513198	1	1.96132	0.402471	0.543226	HNRNPR
GSE22886_NAIVE_TCELL_VS_NKCELL_UP	193	0.513198	1	1.96132	0.402471	0.543226	PRKRA
GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_UP	193	0.513198	1	1.96132	0.402471	0.543226	PRCP
GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	IFI44L
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP	193	0.513198	1	1.96132	0.402471	0.543226	ACAT1
GSE27786_LIN_NEG_VS_MONO_MAC_UP	193	0.513198	1	1.96132	0.402471	0.543226	TELO2
GSE27786_CD4_TCELL_VS_NKTCELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	HSD17B12
GSE27786_NKCELL_VS_NKTCELL_UP	193	0.513198	1	1.96132	0.402471	0.543226	HSD17B12
GSE27786_NKTCELL_VS_NEUTROPHIL_DN	193	0.513198	1	1.96132	0.402471	0.543226	ACADM
GSE27786_NKTCELL_VS_MONO_MAC_DN	193	0.513198	1	1.96132	0.402471	0.543226	WIPI1
GSE2826_WT_VS_XID_BCELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	ATP1B1
GSE29618_MONOCYTE_VS_PDC_UP	193	0.513198	1	1.96132	0.402471	0.543226	SOD2
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_UP	193	0.513198	1	1.96132	0.402471	0.543226	TMEM106C
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_UP	193	0.513198	1	1.96132	0.402471	0.543226	CA9
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_UP	193	0.513198	1	1.96132	0.402471	0.543226	ACSL4
GSE360_L_DONOVANI_VS_L_MAJOR_MAC_UP	193	0.513198	1	1.96132	0.402471	0.543226	PRCP
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN	193	0.513198	1	1.96132	0.402471	0.543226	RPL9
GSE3982_CTRL_VS_LPS_1H_NEUTROPHIL_UP	193	0.513198	1	1.96132	0.402471	0.543226	RBM47
GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN	193	0.513198	1	1.96132	0.402471	0.543226	DLAT
GSE3982_MAC_VS_NEUTROPHIL_LPS_STIM_DN	193	0.513198	1	1.96132	0.402471	0.543226	DNAJC4
GSE3982_MAST_CELL_VS_TH1_UP	193	0.513198	1	1.96132	0.402471	0.543226	SMPDL3A
GSE3982_NEUTROPHIL_VS_EFF_MEMORY_CD4_TCELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	FAM162A
GSE3982_NEUTROPHIL_VS_TH2_DN	193	0.513198	1	1.96132	0.402471	0.543226	UQCRC2
GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	ANTXR1
GSE3982_BCELL_VS_NKCELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	DNAJC4
GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	193	0.513198	1	1.96132	0.402471	0.543226	NDUFA4
GSE3982_BASOPHIL_VS_TH2_DN	193	0.513198	1	1.96132	0.402471	0.543226	FASTKD1
GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_DN	193	0.513198	1	1.96132	0.402471	0.543226	FTH1
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP	193	0.513198	1	1.96132	0.402471	0.543226	PPIC
GSE7460_TCONV_VS_TREG_THYMUS_UP	193	0.513198	1	1.96132	0.402471	0.543226	PPP1R13B
GSE7460_CTRL_VS_TGFB_TREATED_ACT_TCONV_UP	193	0.513198	1	1.96132	0.402471	0.543226	ARHGEF6
GSE7460_FOXP3_MUT_VS_HET_ACT_TCONV_UP	193	0.513198	1	1.96132	0.402471	0.543226	KRTAP20-2
GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN	193	0.513198	1	1.96132	0.402471	0.543226	RBM47
GSE9006_1MONTH_VS_4MONTH_POST_TYPE_1_DIABETES_DX_PBMC_UP	193	0.513198	1	1.96132	0.402471	0.543226	STX4
GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_DN	193	0.513198	1	1.96132	0.402471	0.543226	ARHGAP27
KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_DN	194	0.515857	1	1.95112	0.404066	0.543226	GSTK1
GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_UP	194	0.515857	1	1.95112	0.404066	0.543226	PPIC
GSE10325_MYELOID_VS_LUPUS_MYELOID_DN	194	0.515857	1	1.95112	0.404066	0.543226	SLC39A8
GSE11057_PBMC_VS_MEM_CD4_TCELL_UP	194	0.515857	1	1.95112	0.404066	0.543226	SMPDL3A
GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	194	0.515857	1	1.95112	0.404066	0.543226	SMPDL3A
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	194	0.515857	1	1.95112	0.404066	0.543226	NXPH4
GSE13484_UNSTIM_VS_12H_YF17D_VACCINE_STIM_PBMC_DN	194	0.515857	1	1.95112	0.404066	0.543226	TCN1
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	194	0.515857	1	1.95112	0.404066	0.543226	UQCRC1
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN	194	0.515857	1	1.95112	0.404066	0.543226	IFI44L
GSE14308_INDUCED_VS_NATURAL_TREG_DN	194	0.515857	1	1.95112	0.404066	0.543226	STX4
GSE14350_TREG_VS_TEFF_DN	194	0.515857	1	1.95112	0.404066	0.543226	CKB
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN	194	0.515857	1	1.95112	0.404066	0.543226	ESRRA
GSE15930_STIM_VS_STIM_AND_IFNAB_24H_CD8_T_CELL_DN	194	0.515857	1	1.95112	0.404066	0.543226	CIDEC
GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDM_DN	194	0.515857	1	1.95112	0.404066	0.543226	FAM162A
GSE17721_LPS_VS_POLYIC_6H_BMDM_DN	194	0.515857	1	1.95112	0.404066	0.543226	COQ9
GSE17721_PAM3CSK4_VS_CPG_24H_BMDM_UP	194	0.515857	1	1.95112	0.404066	0.543226	PRCP
GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDM_DN	194	0.515857	1	1.95112	0.404066	0.543226	RNF14
GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDM_UP	194	0.515857	1	1.95112	0.404066	0.543226	UQCRC2
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	194	0.515857	1	1.95112	0.404066	0.543226	GSTM1
GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_UP	194	0.515857	1	1.95112	0.404066	0.543226	CHCHD10
GSE20366_CD103_POS_VS_CD103_KLRG1_DP_TREG_DN	194	0.515857	1	1.95112	0.404066	0.543226	RNASE4
GSE20715_WT_VS_TLR4_KO_48H_OZONE_LUNG_UP	194	0.515857	1	1.95112	0.404066	0.543226	CIDEC
GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_DN	194	0.515857	1	1.95112	0.404066	0.543226	GOT1
GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_UP	194	0.515857	1	1.95112	0.404066	0.543226	PRKRA
GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_UP	194	0.515857	1	1.95112	0.404066	0.543226	PRCP
GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP	194	0.515857	1	1.95112	0.404066	0.543226	IL32
GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_UP	194	0.515857	1	1.95112	0.404066	0.543226	IL32
GSE22886_TH1_VS_TH2_48H_ACT_DN	194	0.515857	1	1.95112	0.404066	0.543226	RBM47
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	194	0.515857	1	1.95112	0.404066	0.543226	APOO
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP	194	0.515857	1	1.95112	0.404066	0.543226	CA9
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_DN	194	0.515857	1	1.95112	0.404066	0.543226	IFI44L
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN	194	0.515857	1	1.95112	0.404066	0.543226	WIPI1
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN	194	0.515857	1	1.95112	0.404066	0.543226	WIPI1
GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD8_TCELL_UP	194	0.515857	1	1.95112	0.404066	0.543226	IFI44L
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_UP	194	0.515857	1	1.95112	0.404066	0.543226	CKB
GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_UP	194	0.515857	1	1.95112	0.404066	0.543226	RPL9
GSE31082_DN_VS_DP_THYMOCYTE_DN	194	0.515857	1	1.95112	0.404066	0.543226	ACADM
GSE31082_DP_VS_CD4_SP_THYMOCYTE_DN	194	0.515857	1	1.95112	0.404066	0.543226	FAM162A
GSE339_CD8POS_VS_CD4CD8DN_DC_UP	194	0.515857	1	1.95112	0.404066	0.543226	NEDD8
GSE360_CTRL_VS_T_GONDII_DC_DN	194	0.515857	1	1.95112	0.404066	0.543226	SOD2
GSE360_L_DONOVANI_VS_T_GONDII_DC_UP	194	0.515857	1	1.95112	0.404066	0.543226	GAS2L1
GSE360_L_MAJOR_VS_T_GONDII_DC_UP	194	0.515857	1	1.95112	0.404066	0.543226	CA9
GSE360_L_MAJOR_VS_T_GONDII_MAC_DN	194	0.515857	1	1.95112	0.404066	0.543226	HNRNPR
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN	194	0.515857	1	1.95112	0.404066	0.543226	GOT1
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN	194	0.515857	1	1.95112	0.404066	0.543226	TMEM106C
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_UP	194	0.515857	1	1.95112	0.404066	0.543226	GSTK1
GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN	194	0.515857	1	1.95112	0.404066	0.543226	TMEM106C
GSE3982_EOSINOPHIL_VS_TH1_DN	194	0.515857	1	1.95112	0.404066	0.543226	SLC39A8
GSE3982_MAC_VS_TH2_DN	194	0.515857	1	1.95112	0.404066	0.543226	COQ3
GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP	194	0.515857	1	1.95112	0.404066	0.543226	DLAT
GSE5960_TH1_VS_ANERGIC_TH1_UP	194	0.515857	1	1.95112	0.404066	0.543226	SMPDL3A
KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_UP	195	0.518516	1	1.94102	0.405658	0.543226	MCCC1
GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_DN	195	0.518516	1	1.94102	0.405658	0.543226	CYCS
GSE1460_DP_VS_CD4_THYMOCYTE_UP	195	0.518516	1	1.94102	0.405658	0.543226	NDUFV1
GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_DN	195	0.518516	1	1.94102	0.405658	0.543226	TP53INP2
